# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
5 -9 24 9a6b55
4 -8 24 9a6b55
5 -8 24 9a6b55
4 -7 24 9a6b55
5 -7 24 9a6b55
4 -6 24 9a6b55
5 -6 24 9a6b55
4 -5 24 9a6b55
5 -5 24 9a6b55
4 -4 24 9a6b55
5 -4 24 9a6b55
0 -3 24 9a6b55
1 -3 24 9a6b55
2 -3 24 9a6b55
3 -3 24 9a6b55
4 -3 24 9a6b55
5 -3 24 9a6b55
0 -2 24 9a6b55
1 -2 24 9a6b55
2 -2 24 9a6b55
3 -2 24 9a6b55
4 -2 24 9a6b55
5 -2 24 9a6b55
0 -10 25 663931
1 -10 25 663931
2 -10 25 663931
3 -10 25 663931
4 -10 25 663931
5 -10 25 663931
0 -9 25 663931
1 -9 25 663931
2 -9 25 663931
3 -9 25 663931
4 -9 25 663931
5 -9 25 663931
0 -8 25 663931
1 -8 25 663931
2 -8 25 663931
3 -8 25 663931
4 -8 25 663931
5 -8 25 663931
0 -7 25 663931
1 -7 25 663931
2 -7 25 663931
3 -7 25 663931
4 -7 25 663931
5 -7 25 663931
0 -6 25 663931
1 -6 25 663931
2 -6 25 663931
3 -6 25 663931
4 -6 25 663931
5 -6 25 663931
0 -5 25 663931
1 -5 25 663931
2 -5 25 663931
3 -5 25 663931
4 -5 25 663931
5 -5 25 663931
0 -4 25 663931
1 -4 25 663931
2 -4 25 663931
3 -4 25 663931
4 -4 25 663931
5 -4 25 663931
0 -3 25 663931
1 -3 25 663931
2 -3 25 663931
3 -3 25 663931
4 -3 25 663931
5 -3 25 663931
0 -2 25 663931
1 -2 25 663931
2 -2 25 663931
3 -2 25 663931
4 -2 25 663931
5 -2 25 663931
0 -9 26 663931
1 -9 26 663931
2 -9 26 663931
3 -9 26 663931
4 -9 26 663931
0 -8 26 663931
1 -8 26 663931
2 -8 26 663931
3 -8 26 663931
4 -8 26 663931
0 -7 26 663931
1 -7 26 663931
2 -7 26 663931
3 -7 26 663931
4 -7 26 663931
0 -6 26 663931
1 -6 26 663931
2 -6 26 663931
3 -6 26 663931
4 -6 26 663931
0 -5 26 663931
1 -5 26 663931
2 -5 26 663931
3 -5 26 663931
4 -5 26 663931
0 -4 26 663931
1 -4 26 663931
2 -4 26 663931
3 -4 26 663931
4 -4 26 663931
0 -3 26 663931
1 -3 26 663931
2 -3 26 663931
3 -3 26 663931
4 -3 26 663931
0 -8 27 663931
1 -8 27 663931
2 -8 27 663931
3 -8 27 663931
0 -7 27 663931
1 -7 27 663931
2 -7 27 663931
3 -7 27 663931
0 -6 27 663931
1 -6 27 663931
2 -6 27 663931
3 -6 27 663931
0 -5 27 663931
1 -5 27 663931
2 -5 27 663931
3 -5 27 663931
0 -4 27 663931
1 -4 27 663931
2 -4 27 663931
3 -4 27 663931
0 -7 28 663931
1 -7 28 663931
2 -7 28 663931
0 -6 28 663931
1 -6 28 663931
2 -6 28 663931
0 -5 28 663931
1 -5 28 663931
2 -5 28 663931
0 -6 29 663931
1 -6 29 663931
